"Edad","Total","Hombres","Mujeres","porc_total_grupo","porc_total_hombres","porc_total_mujeres","tipo_muni_2"
"4 años",16886,8643,8243,0.627624315963461,0.321245822745007,0.306378493218454,"menos2000_rural"
"5 años",17937,9206,8731,0.66668822429448,0.342171589053631,0.324516635240849,"menos2000_rural"
"6 años",17882,9272,8610,0.664643966484579,0.344624698425513,0.320019268059066,"menos2000_rural"
"7 años",17772,9073,8699,0.660555450864777,0.337228201986052,0.323327248878725,"menos2000_rural"
"8 años",19112,9903,9209,0.710361004778731,0.368077910753651,0.34228309402508,"menos2000_rural"
"9 años",19733,10066,9667,0.733442533868706,0.374136347535722,0.359306186332984,"menos2000_rural"
"10 años",20073,10185,9888,0.746079763966276,0.378559378069871,0.367520385896405,"menos2000_rural"
"11 años",20373,10538,9835,0.757230261111192,0.391679796377055,0.365550464734137,"menos2000_rural"
"12 años",21366,10929,10437,0.794138406660861,0.406212610989261,0.3879257956716,"menos2000_rural"
"13 años",20818,10734,10084,0.773770165209483,0.398964787845066,0.374805377364416,"menos2000_rural"
"14 años",20726,10651,10075,0.770350679418375,0.395879816968306,0.374470862450069,"menos2000_rural"
"15 años",21058,10847,10211,0.782690562925415,0.403164808436318,0.379525754489097,"menos2000_rural"
"16 años",20659,10669,9990,0.767860401722678,0.396548846797001,0.371311554925676,"menos2000_rural"
"17 años",20883,10734,10149,0.776186106257548,0.398964787845066,0.377221318412481,"menos2000_rural"
"18 años",20704,10923,9781,0.769532976294415,0.405989601046363,0.363543375248052,"menos2000_rural"
"19 años",21498,11201,10297,0.799044625404624,0.416322395067317,0.382722230337306,"menos2000_rural"
"20 años",22285,11714,10571,0.828296096248118,0.435389745185122,0.392906351062995,"menos2000_rural"
"21 años",22340,11627,10713,0.830340354058019,0.432156101013097,0.398184253044922,"menos2000_rural"
"22 años",22369,11847,10522,0.831418235448694,0.440333132252701,0.391085103195993,"menos2000_rural"
"23 años",23474,12395,11079,0.872489233265798,0.46070137370408,0.411787859561719,"menos2000_rural"
"24 años",22811,11979,10832,0.847846634575536,0.445239350996464,0.402607283579072,"menos2000_rural"
"25 años",23469,12468,11001,0.872303391646717,0.463414661342676,0.408888730304041,"menos2000_rural"
"26 años",23765,12609,11156,0.883305215496366,0.468655395000786,0.41464982049558,"menos2000_rural"
"27 años",24639,13052,11587,0.915790330511886,0.485120962451444,0.430669368060442,"menos2000_rural"
"28 años",25681,13793,11888,0.954519723928558,0.512662690399385,0.441857033529173,"menos2000_rural"
"29 años",25694,13741,11953,0.955002912138171,0.510729937560933,0.444272974577238,"menos2000_rural"
"30 años",26380,14238,12142,0.980500382276211,0.529202594497676,0.451297787778535,"menos2000_rural"
"31 años",26752,14503,12249,0.994326998735905,0.539052200309017,0.455274798426888,"menos2000_rural"
"32 años",27490,14904,12586,1.0217572217124,0.553956698159387,0.467800523553009,"menos2000_rural"
"33 años",27401,14778,12623,1.01844924089274,0.549273489358523,0.469175751534215,"menos2000_rural"
"34 años",28254,15367,12887,1.05015382110811,0.571165632086373,0.478988189021741,"menos2000_rural"
"35 años",28305,15196,13109,1.05204940562275,0.564809848713771,0.487239556908978,"menos2000_rural"
"36 años",29631,16125,13506,1.10133460300327,0.599339221539192,0.501995381464083,"menos2000_rural"
"37 años",30277,16422,13855,1.12534534018866,0.610378213712658,0.514967126476001,"menos2000_rural"
"38 años",31793,17369,14424,1.1816925190943,0.645576616366774,0.536115902727523,"menos2000_rural"
"39 años",33276,18180,15096,1.23681314331399,0.675720126981861,0.561093016332133,"menos2000_rural"
"40 años",35093,19284,15809,1.30434798768836,0.716753956475149,0.587594031213215,"menos2000_rural"
"41 años",35627,19489,16138,1.32419587260631,0.724373462857508,0.599822409748805,"menos2000_rural"
"42 años",37324,20334,16990,1.38727051812272,0.755780696482353,0.631489821640364,"menos2000_rural"
"43 años",37773,20907,16866,1.40395909551627,0.777078146029141,0.626880949487133,"menos2000_rural"
"44 años",39350,21662,17688,1.46257354217471,0.805140230510511,0.657433311664201,"menos2000_rural"
"45 años",39358,21581,17777,1.46287088876524,0.802129596281383,0.660741292483859,"menos2000_rural"
"46 años",39232,21603,17629,1.45818767996438,0.802947299405344,0.655240380559034,"menos2000_rural"
"47 años",39541,21773,17768,1.46967269202364,0.809265914454129,0.660406777569511,"menos2000_rural"
"48 años",39783,21964,17819,1.47866742638721,0.816365064303059,0.662302362084147,"menos2000_rural"
"49 años",40385,22186,18199,1.50104275732467,0.824616432190296,0.676426325134373,"menos2000_rural"
"50 años",40899,22368,18531,1.52014727576629,0.831381067124878,0.688766208641412,"menos2000_rural"
"51 años",42247,23260,18987,1.57025017627078,0.864535211969092,0.705714964301683,"menos2000_rural"
"52 años",42936,23518,19418,1.59585915138026,0.874124639513719,0.721734511866545,"menos2000_rural"
"53 años",43832,24145,19687,1.62916196951974,0.897429178546592,0.731732790973152,"menos2000_rural"
"54 años",43944,23933,20011,1.63332482178718,0.889549493897519,0.743775327889661,"menos2000_rural"
"55 años",44260,24165,20095,1.64507001211316,0.89817254502292,0.746897467090237,"menos2000_rural"
"56 años",45911,24924,20987,1.70643491473401,0.926383302799555,0.780051611934451,"menos2000_rural"
"57 años",44970,24715,20255,1.67145952202279,0.918615123121931,0.752844398900858,"menos2000_rural"
"58 años",44092,24345,19747,1.638825733712,0.904862843309869,0.733962890402135,"menos2000_rural"
"59 años",44376,24351,20025,1.64938153767586,0.905085853252767,0.74429568442309,"menos2000_rural"
"60 años",44272,24321,19951,1.64551603199895,0.903970803538276,0.741545228460678,"menos2000_rural"
"61 años",42921,23887,19034,1.59530162652302,0.887839751001965,0.707461875521053,"menos2000_rural"
"62 años",41382,23034,18348,1.5380995761696,0.856135170786589,0.681964405383014,"menos2000_rural"
"63 años",40143,22145,17998,1.4920480229611,0.823092530913824,0.66895549204728,"menos2000_rural"
"64 años",37321,20497,16824,1.38715901315127,0.761839133264423,0.625319879886845,"menos2000_rural"
"65 años",35723,19777,15946,1.32776403169269,0.735077940116627,0.59268609157606,"menos2000_rural"
"66 años",34491,18885,15606,1.2819726567509,0.701923795272412,0.580048861478489,"menos2000_rural"
"67 años",34511,19031,15480,1.28271602322723,0.707350370549604,0.575365652677625,"menos2000_rural"
"68 años",34521,18832,15689,1.28308770646539,0.699953874110144,0.583133832355249,"menos2000_rural"
"69 años",32128,17217,14911,1.19414390757279,0.639927031146684,0.554216876426102,"menos2000_rural"
"70 años",31657,16875,14782,1.17663762705527,0.62721546440148,0.549422162653789,"menos2000_rural"
"71 años",32431,16930,15501,1.20540590968915,0.629259722211381,0.576146187477769,"menos2000_rural"
"72 años",33849,17516,16333,1.25811059286078,0.651040359967783,0.607070232893,"menos2000_rural"
"73 años",30980,15810,15170,1.15147467183158,0.587631199537031,0.563843472294546,"menos2000_rural"
"74 años",29479,14875,14604,1.09568501778318,0.552878816768712,0.542806201014472,"menos2000_rural"
"75 años",31015,15287,15728,1.15277556316515,0.568192166181062,0.584583396984088,"menos2000_rural"
"76 años",29742,14862,14880,1.10546028694689,0.552395628559099,0.553064658387794,"menos2000_rural"
"77 años",29531,14177,15354,1.09761777062164,0.526935326744876,0.57068244387676,"menos2000_rural"
"78 años",25960,12319,13641,0.964889686273329,0.457876581094035,0.507013105179294,"menos2000_rural"
"79 años",24240,11308,12932,0.900960169309149,0.420299405715671,0.480660763593478,"menos2000_rural"
"80 años",28857,13130,15727,1.07256632036939,0.488020091709122,0.584546228660272,"menos2000_rural"
"81 años",18216,8167,10049,0.677058186639251,0.303553700608408,0.373504486030843,"menos2000_rural"
"82 años",20452,9050,11402,0.760166558692686,0.336373330538275,0.423793228154411,"menos2000_rural"
"83 años",23631,10261,13370,0.878324660104971,0.381384170679916,0.496940489425054,"menos2000_rural"
"84 años",26563,11348,15215,0.987302185534609,0.421786138668326,0.565516046866283,"menos2000_rural"
"85 años",24077,10074,14003,0.894901732527078,0.374433694126253,0.520468038400825,"menos2000_rural"
"86 años",22773,9371,13402,0.846434238270513,0.348304362483335,0.498129875787179,"menos2000_rural"
"87 años",21762,8665,13097,0.808857062892149,0.322063525868968,0.486793537023182,"menos2000_rural"
"88 años",19861,7986,11875,0.738200079317203,0.296826233997643,0.44137384531956,"menos2000_rural"
"89 años",17050,6686,10364,0.633719921069348,0.248507413036344,0.385212508033004,"menos2000_rural"
"90 años",15113,5689,9424,0.561724877837012,0.211450594191409,0.350274283645603,"menos2000_rural"
"91 años",12221,4384,7837,0.454234085360029,0.162945931611028,0.291288153749002,"menos2000_rural"
"92 años",10217,3527,6690,0.379748764431996,0.131092678100386,0.248656086331609,"menos2000_rural"
"93 años",7559,2623,4936,0.280955359728047,0.0974925133703753,0.183462846357672,"menos2000_rural"
"94 años",6436,2077,4359,0.239215332082248,0.0771986085666296,0.162016723515618,"menos2000_rural"
"95 años",4608,1392,3216,0.171271636145898,0.0517383067524066,0.119533329393491,"menos2000_rural"
"96 años",3531,1133,2398,0.131241351395652,0.0421117108839631,0.0891296405116889,"menos2000_rural"
"97 años",2593,764,1829,0.0963774636558838,0.0283965993957174,0.0679808642601664,"menos2000_rural"
"98 años",1836,537,1299,0.0682410425268811,0.0199593898893982,0.0482816526374828,"menos2000_rural"
"99 años",1201,298,903,0.0446391569034772,0.0110761604972824,0.0335629964061948,"menos2000_rural"
"100 y más años",2206,553,1653,0.0819933223389432,0.0205540830704604,0.0614392392684828,"menos2000_rural"
